,Country Code,2016,city,city_ascii,lat,lng,pop,country,iso2,iso3,province
0,ABW,104822.0,Oranjestad,Oranjestad,12.53038373,-70.02899195,50887.5,Aruba,AW,ABW,
1,AFG,34656032.0,Qal eh-ye Now,Qal eh-ye,34.98300013,63.13329964,2997.0,Afghanistan,AF,AFG,Badghis
2,AFG,34656032.0,Chaghcharan,Chaghcharan,34.5167011,65.25000063,15000.0,Afghanistan,AF,AFG,Ghor
3,AFG,34656032.0,Lashkar Gah,Lashkar Gah,31.58299802,64.35999955,201546.0,Afghanistan,AF,AFG,Hilmand
4,AFG,34656032.0,Zaranj,Zaranj,31.11200108,61.88699752,49851.0,Afghanistan,AF,AFG,Nimroz
5,AFG,34656032.0,Tarin Kowt,Tarin Kowt,32.63329815,65.86669865,10000.0,Afghanistan,AF,AFG,Uruzgan
6,AFG,34656032.0,Zareh Sharan,Zareh Sharan,32.85000016,68.41670453,13737.0,Afghanistan,AF,AFG,Paktika
7,AFG,34656032.0,Asadabad,Asadabad,34.86600004,71.15000459,48400.0,Afghanistan,AF,AFG,Kunar
8,AFG,34656032.0,Taloqan,Taloqan,36.72999904,69.54000364,64256.0,Afghanistan,AF,AFG,Takhar
9,AFG,34656032.0,Mahmud-E Eraqi,Mahmud-E Eraqi,35.01669608,69.33330065,7407.0,Afghanistan,AF,AFG,Kapisa
10,AFG,34656032.0,Mehtar Lam,Mehtar Lam,34.65000001,70.16670052,17345.0,Afghanistan,AF,AFG,Laghman
11,AFG,34656032.0,Baraki Barak,Baraki Barak,33.9667021,68.96670354,22305.0,Afghanistan,AF,AFG,Logar
12,AFG,34656032.0,Aybak,Aybak,36.26100015,68.04000051,24000.0,Afghanistan,AF,AFG,Samangan
13,AFG,34656032.0,Mayda Shahr,Mayda Shahr,34.45000209,68.79999663,35008.0,Afghanistan,AF,AFG,Wardak
14,AFG,34656032.0,Karokh,Karokh,34.48676963,62.59177608,14388.5,Afghanistan,AF,AFG,Hirat
15,AFG,34656032.0,Sheberghan,Sheberghan,36.65798077,65.73830237,74441.0,Afghanistan,AF,AFG,Jawzjan
16,AFG,34656032.0,Pol-e Khomri,Pol-e Khomri,35.95107302,68.70111894,41029.0,Afghanistan,AF,AFG,Baghlan
17,AFG,34656032.0,Balkh,Balkh,36.75011985,66.89973018,147426.0,Afghanistan,AF,AFG,Balkh
18,AFG,34656032.0,Meymaneh,Meymaneh,35.93022158,64.77009273,199795.0,Afghanistan,AF,AFG,Faryab
19,AFG,34656032.0,Andkhvoy,Andkhvoy,36.93165916,65.10149369,50469.0,Afghanistan,AF,AFG,Faryab
20,AFG,34656032.0,Qalat,Qalat,32.11226341,66.8867594,12191.0,Afghanistan,AF,AFG,Zabul
21,AFG,34656032.0,Ghazni,Ghazni,33.56331179,68.41782873,129892.5,Afghanistan,AF,AFG,Ghazni
22,AFG,34656032.0,Feyzabad,Feyzabad,37.12976076,70.57924719,52490.0,Afghanistan,AF,AFG,Badakhshan
23,AFG,34656032.0,Kondoz,Kondoz,36.72795066,68.87252966,210855.5,Afghanistan,AF,AFG,Kunduz
24,AFG,34656032.0,Jalalabad,Jalalabad,34.44152692,70.43610347,401697.0,Afghanistan,AF,AFG,Nangarhar
25,AFG,34656032.0,Charikar,Charikar,35.01826174,69.16791215,53676.0,Afghanistan,AF,AFG,Parwan
26,AFG,34656032.0,Gardiz,Gardiz,33.60005373,69.21462764,82680.5,Afghanistan,AF,AFG,Paktya
27,AFG,34656032.0,Bamian,Bamian,34.82106447,67.52103593,61863.0,Afghanistan,AF,AFG,Bamyan
28,AFG,34656032.0,Baghlan,Baghlan,36.13933026,68.69925858,163598.5,Afghanistan,AF,AFG,Baghlan
29,AFG,34656032.0,Farah,Farah,32.39172955,62.09681921,58604.0,Afghanistan,AF,AFG,Farah
30,AFG,34656032.0,Herat,Herat,34.33000917,62.16999304,439232.5,Afghanistan,AF,AFG,Hirat
31,AFG,34656032.0,Mazar-e Sharif,Mazar-e Sharif,36.69999371,67.10002803,365432.5,Afghanistan,AF,AFG,Balkh
32,AFG,34656032.0,Kandahar,Kandahar,31.61002016,65.69494584,613871.0,Afghanistan,AF,AFG,Kandahar
33,AFG,34656032.0,Kabul,Kabul,34.51669029,69.18326005,3160266.0,Afghanistan,AF,AFG,Kabul
34,AGO,28813463.0,Mucusso,Mucusso,-18.01953449,21.42999914,100.0,Angola,AO,AGO,Cuando Cubango
35,AGO,28813463.0,Lucapa,Lucapa,-8.419603659,20.74001542,25578.0,Angola,AO,AGO,Lunda Norte
36,AGO,28813463.0,Capenda-Camulemba,Capenda-Camulemba,-9.4195943,18.43002722,79842.5,Angola,AO,AGO,Lunda Norte
37,AGO,28813463.0,Saurimo,Saurimo,-9.659579652,20.39001094,40907.0,Angola,AO,AGO,Lunda Sul
38,AGO,28813463.0,Muconda,Muconda,-10.59962563,21.31998002,2324.0,Angola,AO,AGO,Lunda Sul
39,AGO,28813463.0,Cacolo,Cacolo,-10.14962726,19.2600024,984.0,Angola,AO,AGO,Lunda Sul
40,AGO,28813463.0,Caxito,Caxito,-8.579542217,13.65998246,15665.5,Angola,AO,AGO,Bengo
41,AGO,28813463.0,Camabatela,Camabatela,-8.189591859,15.37000728,12731.0,Angola,AO,AGO,Cuanza Norte
42,AGO,28813463.0,Ndalatando,Ndalatando,-9.299549948,14.90998368,8144.0,Angola,AO,AGO,Cuanza Norte
43,AGO,28813463.0,Quibala,Quibala,-10.72959186,14.97995357,5248.5,Angola,AO,AGO,Cuanza Sul
44,AGO,28813463.0,Calulo,Calulo,-9.999610577,14.90001013,795.0,Angola,AO,AGO,Cuanza Sul
45,AGO,28813463.0,Waku Kungo,Waku Kungo,-11.35952757,15.1199967,11519.5,Angola,AO,AGO,Cuanza Sul
46,AGO,28813463.0,Songo,Songo,-7.349591452,14.84998734,10579.0,Angola,AO,AGO,Uíge
47,AGO,28813463.0,Mbanza-Congo,Mbanza-Congo,-6.269605694,14.23999874,42201.0,Angola,AO,AGO,Zaire
48,AGO,28813463.0,Nzeto,Nzeto,-7.229598776,12.86003129,19705.5,Angola,AO,AGO,Zaire
49,AGO,28813463.0,Soyo,Soyo,-6.129614239,12.36998368,65329.0,Angola,AO,AGO,Zaire
50,AGO,28813463.0,Cabinda,Cabinda,-5.55962319,12.18999467,78905.5,Angola,AO,AGO,Cabinda
51,AGO,28813463.0,Calucinga,Calucinga,-11.31958169,16.19998246,531.0,Angola,AO,AGO,Bié
52,AGO,28813463.0,Camacupa,Camacupa,-12.01959064,17.46998246,19489.0,Angola,AO,AGO,Bié
53,AGO,28813463.0,Cubal,Cubal,-13.03958006,14.23999874,4837.0,Angola,AO,AGO,Benguela
54,AGO,28813463.0,Mavinga,Mavinga,-15.7895414,20.36003861,30000.0,Angola,AO,AGO,Cuando Cubango
55,AGO,28813463.0,Cuito Caunavale,Cuito Caunavale,-15.15960569,19.16998205,149.0,Angola,AO,AGO,Cuando Cubango
56,AGO,28813463.0,Luiana,Luiana,-17.36954832,22.99998083,150.0,Angola,AO,AGO,Cuando Cubango
57,AGO,28813463.0,Ondjiva,Ondjiva,-17.06961831,15.73003699,8748.0,Angola,AO,AGO,Cunene
58,AGO,28813463.0,Chitado,Chitado,-17.31962889,13.92001827,468.5,Angola,AO,AGO,Cunene
59,AGO,28813463.0,Chibemba,Chibemba,-15.74959552,14.0800085,1502.0,Angola,AO,AGO,Huíla
60,AGO,28813463.0,Chibia,Chibia,-15.1896297,13.69000647,1411.0,Angola,AO,AGO,Huíla
61,AGO,28813463.0,Quipungo,Quipungo,-14.82954832,14.55000565,186.0,Angola,AO,AGO,Huíla
62,AGO,28813463.0,Luau,Luau,-10.7095414,22.23000199,9964.0,Angola,AO,AGO,Moxico
63,AGO,28813463.0,Cangamba,Cangamba,-13.69959145,19.86001745,1307.0,Angola,AO,AGO,Moxico
64,AGO,28813463.0,Lumbala Nguimbo,Lumbala Nguimbo,-14.09961871,21.44002437,25.0,Angola,AO,AGO,Moxico
65,AGO,28813463.0,Cazombo,Cazombo,-11.88957273,22.90003861,298.0,Angola,AO,AGO,Moxico
66,AGO,28813463.0,Dundo,Dundo,-7.380028871,20.82998409,11985.0,Angola,AO,AGO,Lunda Norte
67,AGO,28813463.0,Ambriz,Ambriz,-7.85498696,13.12502803,17000.0,Angola,AO,AGO,Bengo
68,AGO,28813463.0,Dondo,Dondo,-9.690017071,14.43001298,2353.0,Angola,AO,AGO,Cuanza Norte
69,AGO,28813463.0,Sumbe,Sumbe,-11.21002765,13.8499967,29638.5,Angola,AO,AGO,Cuanza Sul
70,AGO,28813463.0,Uige,Uige,-7.620014222,15.04997514,56787.5,Angola,AO,AGO,Uíge
71,AGO,28813463.0,Kuito,Kuito,-12.38003375,16.93998897,113955.0,Angola,AO,AGO,Bié
72,AGO,28813463.0,Lobito,Lobito,-12.37000853,13.54123002,170733.0,Angola,AO,AGO,Benguela
73,AGO,28813463.0,Xangongo,Xangongo,-16.74002602,14.96998002,447.0,Angola,AO,AGO,Cunene
74,AGO,28813463.0,Luena,Luena,-11.79004393,19.90001501,17276.5,Angola,AO,AGO,Moxico
75,AGO,28813463.0,Tômbua,Tombua,-15.80003172,11.85998897,40000.0,Angola,AO,AGO,Namibe
76,AGO,28813463.0,Malanje,Malanje,-9.540000388,16.34002559,106451.0,Angola,AO,AGO,Malanje
77,AGO,28813463.0,Benguela,Benguela,-12.57826455,13.40723303,142017.0,Angola,AO,AGO,Benguela
78,AGO,28813463.0,Lubango,Lubango,-14.91000853,13.49001868,114086.5,Angola,AO,AGO,Huíla
79,AGO,28813463.0,Namibe,Namibe,-15.19004311,12.16002234,128130.5,Angola,AO,AGO,Namibe
80,AGO,28813463.0,Menongue,Menongue,-14.66661253,17.69999426,13030.0,Angola,AO,AGO,Cuando Cubango
81,AGO,28813463.0,Huambo,Huambo,-12.74998533,15.76000932,986000.0,Angola,AO,AGO,Huambo
82,AGO,28813463.0,Luanda,Luanda,-8.838286114,13.23442704,3562086.0,Angola,AO,AGO,Luanda
83,ALB,2876101.0,Kruje,Kruje,41.51899817,19.79700359,21286.0,Albania,AL,ALB,Durrës
84,ALB,2876101.0,Fier,Fier,40.73000402,19.5730026,69747.5,Albania,AL,ALB,Fier
85,ALB,2876101.0,Lushnje,Lushnje,40.94000113,19.71600348,41469.0,Albania,AL,ALB,Fier
86,ALB,2876101.0,Puke,Puke,42.03330302,19.88330448,6495.0,Albania,AL,ALB,Shkodër
87,ALB,2876101.0,Bajram Curri,Bajram Curri,42.33330007,20.08330257,7967.0,Albania,AL,ALB,Kukës
88,ALB,2876101.0,Kukes,Kukes,42.08300107,20.43399653,17832.0,Albania,AL,ALB,Kukës
89,ALB,2876101.0,Sarande,Sarande,39.87700212,19.99999859,15147.0,Albania,AL,ALB,Vlorë
90,ALB,2876101.0,Erseke,Erseke,40.33330213,20.68329651,7890.0,Albania,AL,ALB,Korçë
91,ALB,2876101.0,Pogradec,Pogradec,40.89999612,20.66400062,35000.0,Albania,AL,ALB,Korçë
92,ALB,2876101.0,Korce,Korce,40.61667601,20.76666353,58259.0,Albania,AL,ALB,Korçë
93,ALB,2876101.0,Berat,Berat,40.70999705,19.97199958,46866.0,Albania,AL,ALB,Berat
94,ALB,2876101.0,Corovode,Corovode,40.51670403,20.23329663,14046.0,Albania,AL,ALB,Berat
95,ALB,2876101.0,Gramsh,Gramsh,40.86669601,20.19999652,11556.0,Albania,AL,ALB,Elbasan
96,ALB,2876101.0,Librazhd,Librazhd,41.20000211,20.3667036,12691.0,Albania,AL,ALB,Elbasan
97,ALB,2876101.0,Tepelene,Tepelene,40.2832981,20.03329854,11955.0,Albania,AL,ALB,Gjirokastër
98,ALB,2876101.0,Permet,Permet,40.23399605,20.35199756,10686.0,Albania,AL,ALB,Gjirokastër
99,ALB,2876101.0,Gjirokaster,Gjirokaster,40.07899809,20.14900256,23437.0,Albania,AL,ALB,Gjirokastër
100,ALB,2876101.0,Peshkopi,Peshkopi,41.6833021,20.43330349,14848.0,Albania,AL,ALB,Dibër
101,ALB,2876101.0,Burrel,Burrel,41.62599908,20.01600053,15405.0,Albania,AL,ALB,Dibër
102,ALB,2876101.0,Lezhe,Lezhe,41.78799914,19.65400254,18695.0,Albania,AL,ALB,Lezhë
103,ALB,2876101.0,Rreshen,Rreshen,41.78330106,19.81670459,10064.0,Albania,AL,ALB,Lezhë
104,ALB,2876101.0,Vlore,Vlore,40.47736005,19.49823075,89508.5,Albania,AL,ALB,Vlorë
105,ALB,2876101.0,Elbasan,Elbasan,41.12150677,20.08382808,132956.5,Albania,AL,ALB,Elbasan
106,ALB,2876101.0,Durres,Durres,41.3177997,19.44820797,132233.0,Albania,AL,ALB,Durrës
107,ALB,2876101.0,Shkoder,Shkoder,42.06845156,19.51884965,122006.0,Albania,AL,ALB,Shkodër
108,ALB,2876101.0,Tirana,Tirana,41.32754071,19.81888301,658318.0,Albania,AL,ALB,Durrës
109,AND,77281.0,Andorra,Andorra,42.50000144,1.516485961,38127.0,Andorra,AD,AND,
110,ARE,9269612.0,Umm al Qaywayn,Umm al Qaywayn,25.56527285,55.55334265,38531.0,United Arab Emirates,AE,ARE,Umm Al Qaywayn
111,ARE,9269612.0,Sharjah,Sharjah,25.37138287,55.40647823,952015.5,United Arab Emirates,AE,ARE,Sharjah
112,ARE,9269612.0,Jabal Ali,Jabal Ali,24.97623903,55.01074011,55817.0,United Arab Emirates,AE,ARE,Dubay
113,ARE,9269612.0,Ras al Khaymah,Ras al Khaymah,25.79153811,55.94277624,138399.0,United Arab Emirates,AE,ARE,Ras Al Khaymah
114,ARE,9269612.0,Al Fujayrah,Al Fujayrah,25.12343935,56.33748083,78289.0,United Arab Emirates,AE,ARE,Fujayrah
115,ARE,9269612.0,Al Ayn,Al Ayn,24.2304706,55.73999792,352500.5,United Arab Emirates,AE,ARE,Abu Dhabi
116,ARE,9269612.0,Abu Dhabi,Abu Dhabi,24.46668357,54.36659338,581861.0,United Arab Emirates,AE,ARE,Abu Dhabi
117,ARE,9269612.0,Dubai,Dubai,25.22999615,55.27997432,1258173.5,United Arab Emirates,AE,ARE,Dubay
118,ARG,43847430.0,28 de Noviembre,28 de Noviembre,-51.65003986,-72.30001612,5300.0,Argentina,AR,ARG,Santa Cruz
119,ARG,43847430.0,Gobernador Gregores,Gobernador Gregores,-48.76659829,-70.25001205,2519.0,Argentina,AR,ARG,Santa Cruz
120,ARG,43847430.0,Comondante Luis Piedrabuena,Comondante Luis Piedrabuena,-49.97454865,-68.90347273,410.0,Argentina,AR,ARG,Santa Cruz
121,ARG,43847430.0,Paso Rio Mayo,Paso Rio Mayo,-45.68337563,-70.26657434,1825.0,Argentina,AR,ARG,Chubut
122,ARG,43847430.0,Alto Rio Sanguer,Alto Rio Sanguer,-45.03328611,-70.83328394,1548.0,Argentina,AR,ARG,Chubut
123,ARG,43847430.0,El Maiten,El Maiten,-42.05000568,-71.16662276,4269.0,Argentina,AR,ARG,Chubut
124,ARG,43847430.0,Puerto Madryn,Puerto Madryn,-42.77001341,-65.04001998,61159.0,Argentina,AR,ARG,Chubut
125,ARG,43847430.0,Trelew,Trelew,-43.25003579,-65.3299506,93128.5,Argentina,AR,ARG,Chubut
126,ARG,43847430.0,Las Heras,Las Heras,-32.82503904,-68.80167668,66663.0,Argentina,AR,ARG,Mendoza
127,ARG,43847430.0,San Martin,San Martin,-33.06998533,-68.49001612,99974.0,Argentina,AR,ARG,Mendoza
128,ARG,43847430.0,Uspallata,Uspallata,-32.59311522,-69.34598454,2390.0,Argentina,AR,ARG,Mendoza
129,ARG,43847430.0,Cutral Co,Cutral Co,-38.94001463,-69.24002202,47597.0,Argentina,AR,ARG,Neuquén
130,ARG,43847430.0,Punta Alta,Punta Alta,-38.87996662,-62.0799681,55969.5,Argentina,AR,ARG,Ciudad de Buenos Aires
131,ARG,43847430.0,San Nicolas,San Nicolas,-33.33002114,-60.24000289,117123.5,Argentina,AR,ARG,Ciudad de Buenos Aires
132,ARG,43847430.0,Campana,Campana,-34.15999632,-58.95997766,77149.5,Argentina,AR,ARG,Ciudad de Buenos Aires
133,ARG,43847430.0,Chacabuco,Chacabuco,-34.65004393,-60.48998763,26645.0,Argentina,AR,ARG,Ciudad de Buenos Aires
134,ARG,43847430.0,Mercedes,Mercedes,-34.66001748,-59.44002588,48408.5,Argentina,AR,ARG,Ciudad de Buenos Aires
135,ARG,43847430.0,Lincoln,Lincoln,-34.88000405,-61.53994938,19924.0,Argentina,AR,ARG,Ciudad de Buenos Aires
136,ARG,43847430.0,Chivilcoy,Chivilcoy,-34.89995115,-60.03998926,43719.0,Argentina,AR,ARG,Ciudad de Buenos Aires
137,ARG,43847430.0,Veinticinco de Mayo,Veinticinco de Mayo,-35.42999632,-60.17998071,18749.0,Argentina,AR,ARG,Ciudad de Buenos Aires
138,ARG,43847430.0,Nueve de Julio,Nueve de Julio,-35.44596434,-60.88998906,26716.0,Argentina,AR,ARG,Ciudad de Buenos Aires
139,ARG,43847430.0,Dolores,Dolores,-36.33004474,-57.68997766,21586.5,Argentina,AR,ARG,Ciudad de Buenos Aires
140,ARG,43847430.0,Pedro Luro,Pedro Luro,-39.48334064,-62.68331629,7100.0,Argentina,AR,ARG,Ciudad de Buenos Aires
141,ARG,43847430.0,Tres Arroyos,Tres Arroyos,-38.3699719,-60.26994938,34773.5,Argentina,AR,ARG,Ciudad de Buenos Aires
142,ARG,43847430.0,Coronel Suarez,Coronel Suarez,-37.46661619,-61.9166189,20713.0,Argentina,AR,ARG,Ciudad de Buenos Aires
143,ARG,43847430.0,Balcarce,Balcarce,-37.83331216,-58.24999516,18967.0,Argentina,AR,ARG,Ciudad de Buenos Aires
144,ARG,43847430.0,25 de Mayo,25 de Mayo,-37.80003253,-67.68329533,17430.0,Argentina,AR,ARG,Río Negro
145,ARG,43847430.0,General Roca,General Roca,-39.01995807,-67.60996647,38578.0,Argentina,AR,ARG,Río Negro
146,ARG,43847430.0,Comallo,Comallo,-41.03332355,-70.26657434,741.0,Argentina,AR,ARG,Río Negro
147,ARG,43847430.0,Ingeniero Jacobacci,Ingeniero Jacobacci,-41.30002562,-69.58330855,5719.0,Argentina,AR,ARG,Río Negro
148,ARG,43847430.0,General Conesa,General Conesa,-40.10004718,-64.43328699,2958.0,Argentina,AR,ARG,Río Negro
149,ARG,43847430.0,Choele Choel,Choele Choel,-39.26660968,-65.68331405,9895.5,Argentina,AR,ARG,Río Negro
150,ARG,43847430.0,San Francisco,San Francisco,-31.43003375,-62.08996749,43231.0,Argentina,AR,ARG,Córdoba
151,ARG,43847430.0,Alta Gracia,Alta Gracia,-31.65999388,-64.4299797,30593.0,Argentina,AR,ARG,Córdoba
152,ARG,43847430.0,Villa Maria,Villa Maria,-32.41002562,-63.26002527,76701.0,Argentina,AR,ARG,Córdoba
153,ARG,43847430.0,Bell Ville,Bell Ville,-32.60003986,-62.67995732,29605.0,Argentina,AR,ARG,Córdoba
154,ARG,43847430.0,Villa Rumipal,Villa Rumipal,-32.18332111,-64.48328394,1269.0,Argentina,AR,ARG,Córdoba
155,ARG,43847430.0,Villa Carlos Paz,Villa Carlos Paz,-31.42000853,-64.50000126,60256.0,Argentina,AR,ARG,Córdoba
156,ARG,43847430.0,Chumbicha,Chumbicha,-28.86662433,-66.23330632,2572.0,Argentina,AR,ARG,Catamarca
157,ARG,43847430.0,Tinogasta,Tinogasta,-28.06662148,-67.56658411,587.0,Argentina,AR,ARG,Catamarca
158,ARG,43847430.0,Abra Pampa,Abra Pampa,-22.7166638,-65.6999797,4480.0,Argentina,AR,ARG,Jujuy
159,ARG,43847430.0,Humahuaca,Humahuaca,-23.19999347,-65.34994938,11369.0,Argentina,AR,ARG,Jujuy
160,ARG,43847430.0,Susques,Susques,-23.41667275,-66.4833169,1093.0,Argentina,AR,ARG,Jujuy
161,ARG,43847430.0,Chepes,Chepes,-31.34998696,-66.5999506,6020.0,Argentina,AR,ARG,La Rioja
162,ARG,43847430.0,Yacuiba,Yacuiba,-22.03003904,-63.69999841,64811.0,Argentina,AR,ARG,Salta
163,ARG,43847430.0,Tartagal,Tartagal,-22.55000731,-63.81001754,59996.5,Argentina,AR,ARG,Salta
164,ARG,43847430.0,Joaquin V. Gonzalez,Joaquin V. Gonzalez,-25.08334105,-64.18335392,13376.0,Argentina,AR,ARG,Salta
165,ARG,43847430.0,General Guemes,General Guemes,-24.6666223,-65.04996769,19828.0,Argentina,AR,ARG,Salta
166,ARG,43847430.0,Trancas,Trancas,-26.21665688,-65.28331262,1599.0,Argentina,AR,ARG,Tucumán
167,ARG,43847430.0,Presidencia Roque Saenz Pena,Presidencia Roque Saenz Pena,-26.7900069,-60.45001591,75958.0,Argentina,AR,ARG,Chaco
168,ARG,43847430.0,Pampa del Infierno,Pampa del Infierno,-26.51658689,-61.16658716,2921.0,Argentina,AR,ARG,Chaco
169,ARG,43847430.0,Villa Angela,Villa Angela,-27.58329181,-60.7166663,30051.0,Argentina,AR,ARG,Chaco
170,ARG,43847430.0,Ingeniero Guillermo N. Juarez,Ingeniero Guillermo N. Juarez,-23.90000242,-61.84998214,6453.0,Argentina,AR,ARG,Formosa
171,ARG,43847430.0,Comandante Fontana,Comandante Fontana,-25.33329995,-59.68331852,4277.0,Argentina,AR,ARG,Formosa
172,ARG,43847430.0,Doctor Pedro P. Pena,Doctor Pedro P. Pena,-22.47998574,-62.29998051,6143.0,Argentina,AR,ARG,Formosa
173,ARG,43847430.0,San Lorenzo,San Lorenzo,-28.12000324,-58.76998926,25833.5,Argentina,AR,ARG,Corrientes
174,ARG,43847430.0,Corrientes,Corrientes,-27.48996417,-58.80998682,339945.0,Argentina,AR,ARG,Corrientes
175,ARG,43847430.0,Concepcion del Uruguay,Concepcion del Uruguay,-32.47999551,-58.23999577,48275.0,Argentina,AR,ARG,Entre Ríos
176,ARG,43847430.0,Victoria,Victoria,-32.61001341,-60.17998071,20032.5,Argentina,AR,ARG,Entre Ríos
177,ARG,43847430.0,Gualeguay,Gualeguay,-33.15003213,-59.34000615,25913.0,Argentina,AR,ARG,Entre Ríos
178,ARG,43847430.0,Parana,Parana,-31.73332273,-60.53334416,226852.0,Argentina,AR,ARG,Entre Ríos
179,ARG,43847430.0,Villa Constitucion,Villa Constitucion,-33.23002724,-60.35002202,30282.5,Argentina,AR,ARG,Santa Fe
180,ARG,43847430.0,Rafaela,Rafaela,-31.25004474,-61.49997766,69649.0,Argentina,AR,ARG,Santa Fe
181,ARG,43847430.0,Eldorado,Eldorado,-26.20001707,-54.59998539,17365.0,Argentina,AR,ARG,Misiones
182,ARG,43847430.0,Rodeo,Rodeo,-30.21558592,-69.1399506,701.0,Argentina,AR,ARG,San Juan
183,ARG,43847430.0,Las Plumas,Las Plumas,-43.41627887,-67.24998845,605.0,Argentina,AR,ARG,Chubut
184,ARG,43847430.0,Gastre,Gastre,-42.28296303,-69.23330408,557.0,Argentina,AR,ARG,Chubut
185,ARG,43847430.0,Telsen,Telsen,-42.39959674,-66.95000676,493.0,Argentina,AR,ARG,Chubut
186,ARG,43847430.0,Malargue,Malargue,-35.46611815,-69.58330855,11847.0,Argentina,AR,ARG,Mendoza
187,ARG,43847430.0,Tunuyan,Tunuyan,-33.56618244,-69.01667647,22834.0,Argentina,AR,ARG,Mendoza
188,ARG,43847430.0,La Paz,La Paz,-33.46613686,-67.54999597,4400.0,Argentina,AR,ARG,Mendoza
189,ARG,43847430.0,Chos Malal,Chos Malal,-37.38295205,-70.26657434,8556.0,Argentina,AR,ARG,Neuquén
190,ARG,43847430.0,Las Lajas,Las Lajas,-38.51626788,-70.36659408,1218.0,Argentina,AR,ARG,Neuquén
191,ARG,43847430.0,Zarate,Zarate,-34.08956134,-59.04002446,86192.0,Argentina,AR,ARG,Ciudad de Buenos Aires
192,ARG,43847430.0,Carhue,Carhue,-37.1828609,-62.73331323,7190.0,Argentina,AR,ARG,Ciudad de Buenos Aires
193,ARG,43847430.0,Darregueira,Darregueira,-37.69957355,-63.16659428,3412.0,Argentina,AR,ARG,Ciudad de Buenos Aires
194,ARG,43847430.0,Juarez,Juarez,-37.66551878,-59.80002975,10609.0,Argentina,AR,ARG,Ciudad de Buenos Aires
195,ARG,43847430.0,Mar de Ajo,Mar de Ajo,-36.71622272,-56.67660283,13610.0,Argentina,AR,ARG,Ciudad de Buenos Aires
196,ARG,43847430.0,Lobos,Lobos,-35.184895,-59.09467228,18278.0,Argentina,AR,ARG,Ciudad de Buenos Aires
197,ARG,43847430.0,Chascomus,Chascomus,-35.56621539,-58.01662439,21054.0,Argentina,AR,ARG,Ciudad de Buenos Aires
198,ARG,43847430.0,Junin,Junin,-34.58456989,-60.95887374,66141.5,Argentina,AR,ARG,Ciudad de Buenos Aires
199,ARG,43847430.0,La Plata,La Plata,-34.90961465,-57.95996118,440388.5,Argentina,AR,ARG,Ciudad de Buenos Aires
200,ARG,43847430.0,Pergamino,Pergamino,-33.89959878,-60.56998275,71448.0,Argentina,AR,ARG,Ciudad de Buenos Aires
201,ARG,43847430.0,Lujan,Lujan,-34.57960895,-59.10999435,69744.5,Argentina,AR,ARG,Ciudad de Buenos Aires
202,ARG,43847430.0,Azul,Azul,-36.7796297,-59.86999964,43407.5,Argentina,AR,ARG,Ciudad de Buenos Aires
203,ARG,43847430.0,Villalonga,Villalonga,-39.88285114,-62.58332239,2838.0,Argentina,AR,ARG,Ciudad de Buenos Aires
204,ARG,43847430.0,Victorica,Victorica,-36.21625324,-65.45002079,4458.0,Argentina,AR,ARG,La Pampa
205,ARG,43847430.0,General Pico,General Pico,-35.65959471,-63.77001998,46483.0,Argentina,AR,ARG,La Pampa
206,ARG,43847430.0,San Antonio Oeste,San Antonio Oeste,-40.73287677,-64.93328231,8492.0,Argentina,AR,ARG,Río Negro
207,ARG,43847430.0,Sierra Colorado,Sierra Colorado,-40.58286009,-67.79998071,1522.0,Argentina,AR,ARG,Río Negro
208,ARG,43847430.0,Mercedes,Mercedes,-33.68958576,-65.4699679,49345.0,Argentina,AR,ARG,San Luis
209,ARG,43847430.0,Rio Tercero,Rio Tercero,-32.1796004,-64.12002446,38049.5,Argentina,AR,ARG,Córdoba
210,ARG,43847430.0,Belen,Belen,-27.64959267,-67.03328333,11359.0,Argentina,AR,ARG,Catamarca
211,ARG,43847430.0,Rinconada,Rinconada,-22.43290851,-66.16659204,6209.5,Argentina,AR,ARG,Jujuy
212,ARG,43847430.0,San Pedro,San Pedro,-24.21962116,-64.87000452,55249.0,Argentina,AR,ARG,Jujuy
213,ARG,43847430.0,Libertador General San Martin,Libertador General San Martin,-23.81954222,-64.78998356,47559.0,Argentina,AR,ARG,Jujuy
214,ARG,43847430.0,Chilecito,Chilecito,-29.16552081,-67.49999903,20343.0,Argentina,AR,ARG,La Rioja
215,ARG,43847430.0,Chamical,Chamical,-30.34958291,-66.3166604,8989.0,Argentina,AR,ARG,La Rioja
216,ARG,43847430.0,Los Blancos,Los Blancos,-23.59960732,-62.60003972,1145.0,Argentina,AR,ARG,Salta
217,ARG,43847430.0,Cafayate,Cafayate,-26.08291828,-65.96660425,9478.0,Argentina,AR,ARG,Salta
218,ARG,43847430.0,Cerrillos,Cerrillos,-24.89963133,-65.48330042,11498.0,Argentina,AR,ARG,Salta
219,ARG,43847430.0,San Antonio de los Cobres,San Antonio de los Cobres,-24.18293089,-66.35001754,4000.0,Argentina,AR,ARG,Salta
220,ARG,43847430.0,Anatuya,Anatuya,-28.46613198,-62.83330713,14133.0,Argentina,AR,ARG,Santiago del Estero
221,ARG,43847430.0,Frias,Frias,-28.64958331,-65.14998743,13594.0,Argentina,AR,ARG,Santiago del Estero
222,ARG,43847430.0,Monte Quemado,Monte Quemado,-25.79962807,-62.86658675,11387.0,Argentina,AR,ARG,Santiago del Estero
